timestamp_ms,t_s,z_m,wake_label
1634328320206,0.0,0.018,0
1634328320406,0.2,0.017,0
1634328320606,0.4,0.017,0
1634328320806,0.6,0.018,0
1634328321006,0.8,0.023,0
1634328321206,1.0,0.028,0
1634328321406,1.2,0.031,0
1634328321606,1.4,0.027,0
1634328321806,1.6,0.016,0
1634328322006,1.8,0.001,0
1634328322206,2.0,-0.01,0
1634328322406,2.2,-0.012,0
1634328322606,2.4,-0.005,0
1634328322806,2.6,0.009,0
1634328323006,2.8,0.021,0
1634328323206,3.0,0.026,0
1634328323406,3.2,0.02,0
1634328323606,3.4,0.008,0
1634328323806,3.6,-0.006,0
1634328324006,3.8,-0.016,0
1634328324206,4.0,-0.019,0
1634328324406,4.2,-0.018,0
1634328324606,4.4,-0.015,0
1634328324806,4.6,-0.016,0
1634328325006,4.8,-0.019,0
1634328325206,5.0,-0.022,0
1634328325406,5.2,-0.021,0
1634328325606,5.4,-0.013,0
1634328325806,5.6,-0.003,0
1634328326006,5.8,0.004,0
1634328326206,6.0,0.001,0
1634328326406,6.2,-0.012,0
1634328326606,6.4,-0.029,0
1634328326806,6.6,-0.04,0
1634328327006,6.8,-0.039,0
1634328327206,7.0,-0.026,0
1634328327406,7.2,-0.011,0
1634328327606,7.4,-0.003,0
1634328327806,7.6,-0.006,0
1634328328006,7.8,-0.015,0
1634328328206,8.0,-0.024,0
1634328328406,8.2,-0.027,0
1634328328606,8.4,-0.021,0
1634328328806,8.6,-0.009,0
1634328329006,8.8,0.004,0
1634328329206,9.0,0.013,0
1634328329406,9.2,0.016,0
1634328329606,9.4,0.011,0
1634328329806,9.6,0.002,0
1634328330006,9.8,-0.006,0
1634328330206,10.0,-0.008,0
1634328330406,10.2,-0.005,0
1634328330606,10.4,0.001,0
1634328330806,10.6,0.005,0
1634328331006,10.8,0.008,0
1634328331206,11.0,0.01,0
1634328331406,11.2,0.01,0
1634328331606,11.4,0.009,0
1634328331806,11.6,0.008,0
1634328332006,11.8,0.005,0
1634328332206,12.0,0.004,0
1634328332406,12.2,0.004,0
1634328332606,12.4,0.004,0
1634328332806,12.6,0.004,0
1634328333006,12.8,0.002,0
1634328333206,13.0,-0.001,0
1634328333406,13.2,-0.003,0
1634328333606,13.4,-0.004,0
1634328333806,13.6,-0.002,0
1634328334006,13.8,0.001,0
1634328334206,14.0,0.003,0
1634328334406,14.2,0.002,0
1634328334606,14.4,-0.003,0
1634328334806,14.6,-0.007,0
1634328335006,14.8,-0.008,0
1634328335206,15.0,-0.003,0
1634328335406,15.2,0.005,0
1634328335606,15.4,0.012,0
1634328335806,15.6,0.011,0
1634328336006,15.8,0.002,0
1634328336206,16.0,-0.011,0
1634328336406,16.2,-0.019,0
1634328336606,16.4,-0.017,0
1634328336806,16.6,-0.004,0
1634328337006,16.8,0.013,0
1634328337206,17.0,0.024,0
1634328337406,17.2,0.026,0
1634328337606,17.4,0.016,0
1634328337806,17.6,0.002,0
1634328338006,17.8,-0.008,0
1634328338206,18.0,-0.01,0
1634328338406,18.2,-0.004,0
1634328338606,18.4,0.006,0
1634328338806,18.6,0.013,0
1634328339006,18.8,0.016,0
1634328339206,19.0,0.015,0
1634328339406,19.2,0.011,0
1634328339606,19.4,0.008,0
1634328339806,19.6,0.006,0
1634328340006,19.8,0.006,0
1634328340206,20.0,0.008,0
1634328340406,20.2,0.009,0
1634328340606,20.4,0.01,0
1634328340806,20.6,0.01,0
1634328341006,20.8,0.01,0
1634328341206,21.0,0.01,0
1634328341406,21.2,0.01,0
1634328341606,21.4,0.011,0
1634328341806,21.6,0.011,0
1634328342006,21.8,0.011,0
1634328342206,22.0,0.011,0
1634328342406,22.2,0.01,0
1634328342606,22.4,0.009,0
1634328342806,22.6,0.007,0
1634328343006,22.8,0.002,0
1634328343206,23.0,-0.002,0
1634328343406,23.2,-0.003,0
1634328343606,23.4,-0.001,0
1634328343806,23.6,0.005,0
1634328344006,23.8,0.011,0
1634328344206,24.0,0.013,0
1634328344406,24.2,0.008,0
1634328344606,24.4,-0.002,0
1634328344806,24.6,-0.014,0
1634328345006,24.8,-0.02,0
1634328345206,25.0,-0.018,0
1634328345406,25.2,-0.009,0
1634328345606,25.4,-0.001,0
1634328345806,25.6,0.003,0
1634328346006,25.8,-0.0,0
1634328346206,26.0,-0.007,0
1634328346406,26.2,-0.013,0
1634328346606,26.4,-0.017,0
1634328346806,26.6,-0.018,0
1634328347006,26.8,-0.017,0
1634328347206,27.0,-0.017,0
1634328347406,27.2,-0.017,0
1634328347606,27.4,-0.017,0
1634328347806,27.6,-0.019,0
1634328348006,27.8,-0.022,0
1634328348206,28.0,-0.026,0
1634328348406,28.2,-0.028,0
1634328348606,28.4,-0.025,0
1634328348806,28.6,-0.02,0
1634328349006,28.8,-0.012,0
1634328349206,29.0,-0.006,0
1634328349406,29.2,-0.004,0
1634328349606,29.4,-0.007,0
1634328349806,29.6,-0.012,0
1634328350006,29.8,-0.017,0
1634328350206,30.0,-0.018,0
1634328350406,30.2,-0.014,0
1634328350606,30.4,-0.006,0
1634328350806,30.6,0.004,0
1634328351006,30.8,0.012,0
1634328351206,31.0,0.016,0
1634328351406,31.2,0.015,0
1634328351606,31.4,0.01,0
1634328351806,31.6,0.006,0
1634328352006,31.8,0.004,0
1634328352206,32.0,0.006,0
1634328352406,32.2,0.01,0
1634328352606,32.4,0.014,0
1634328352806,32.6,0.016,0
1634328353006,32.8,0.017,0
1634328353206,33.0,0.018,0
1634328353406,33.2,0.018,0
1634328353606,33.4,0.017,0
1634328353806,33.6,0.013,0
1634328354006,33.8,0.007,0
1634328354206,34.0,0.001,0
1634328354406,34.2,-0.001,0
1634328354606,34.4,-0.002,0
1634328354806,34.6,-0.001,0
1634328355006,34.8,-0.003,0
1634328355206,35.0,-0.005,0
1634328355406,35.2,-0.006,0
1634328355606,35.4,-0.006,0
1634328355806,35.6,-0.004,0
1634328356006,35.8,-0.003,0
1634328356206,36.0,-0.003,0
1634328356406,36.2,-0.005,0
1634328356606,36.4,-0.008,0
1634328356806,36.6,-0.008,0
1634328357006,36.8,-0.006,0
1634328357206,37.0,-0.0,0
1634328357406,37.2,0.007,0
1634328357606,37.4,0.011,0
1634328357806,37.6,0.013,0
1634328358006,37.8,0.011,0
1634328358206,38.0,0.008,0
1634328358406,38.2,0.006,0
1634328358606,38.4,0.005,0
1634328358806,38.6,0.005,0
1634328359006,38.8,0.004,0
1634328359206,39.0,0.004,0
1634328359406,39.2,0.005,0
1634328359606,39.4,0.006,0
1634328359806,39.6,0.009,0
1634328360006,39.8,0.012,0
1634328360206,40.0,0.014,0
1634328360406,40.2,0.013,0
1634328360606,40.4,0.008,0
1634328360806,40.6,0.002,0
1634328361006,40.8,-0.004,0
1634328361206,41.0,-0.006,0
1634328361406,41.2,-0.004,0
1634328361606,41.4,0.002,0
1634328361806,41.6,0.008,0
1634328362006,41.8,0.013,0
1634328362206,42.0,0.016,0
1634328362406,42.2,0.018,0
1634328362606,42.4,0.017,0
1634328362806,42.6,0.015,0
1634328363006,42.8,0.01,0
1634328363206,43.0,0.007,0
1634328363406,43.2,0.008,0
1634328363606,43.4,0.013,0
1634328363806,43.6,0.02,0
1634328364006,43.8,0.021,0
1634328364206,44.0,0.014,0
1634328364406,44.2,0.002,0
1634328364606,44.4,-0.009,0
1634328364806,44.6,-0.013,0
1634328365006,44.8,-0.01,0
1634328365206,45.0,-0.005,0
1634328365406,45.2,-0.003,0
1634328365606,45.4,-0.008,0
1634328365806,45.6,-0.016,0
1634328366006,45.8,-0.024,0
1634328366206,46.0,-0.026,0
1634328366406,46.2,-0.023,0
1634328366606,46.4,-0.02,0
1634328366806,46.6,-0.018,0
1634328367006,46.8,-0.019,0
1634328367206,47.0,-0.021,0
1634328367406,47.2,-0.021,0
1634328367606,47.4,-0.018,0
1634328367806,47.6,-0.013,0
1634328368006,47.8,-0.01,0
1634328368206,48.0,-0.011,0
1634328368406,48.2,-0.015,0
1634328368606,48.4,-0.017,0
1634328368806,48.6,-0.017,0
1634328369006,48.8,-0.014,0
1634328369206,49.0,-0.011,0
1634328369406,49.2,-0.012,0
1634328369606,49.4,-0.016,0
1634328369806,49.6,-0.019,0
1634328370006,49.8,-0.016,0
1634328370206,50.0,-0.007,0
1634328370406,50.2,0.006,0
1634328370606,50.4,0.016,0
1634328370806,50.6,0.02,0
1634328371006,50.8,0.017,0
1634328371206,51.0,0.012,0
1634328371406,51.2,0.006,0
1634328371606,51.4,0.003,0
1634328371806,51.6,0.002,0
1634328372006,51.8,0.002,0
1634328372206,52.0,0.001,0
1634328372406,52.2,0.001,0
1634328372606,52.4,0.001,0
1634328372806,52.6,0.001,0
1634328373006,52.8,0.002,0
1634328373206,53.0,0.003,0
1634328373406,53.2,0.006,0
1634328373606,53.4,0.008,0
1634328373806,53.6,0.007,0
1634328374006,53.8,0.003,0
1634328374206,54.0,-0.003,0
1634328374406,54.2,-0.008,0
1634328374606,54.4,-0.008,0
1634328374806,54.6,-0.004,0
1634328375006,54.8,0.002,0
1634328375206,55.0,0.005,0
1634328375406,55.2,0.003,0
1634328375606,55.4,-0.002,0
1634328375806,55.6,-0.006,0
1634328376006,55.8,-0.004,0
1634328376206,56.0,0.003,0
1634328376406,56.2,0.015,0
1634328376606,56.4,0.025,0
1634328376806,56.6,0.028,0
1634328377006,56.8,0.023,0
1634328377206,57.0,0.014,0
1634328377406,57.2,0.006,0
1634328377606,57.4,0.004,0
1634328377806,57.6,0.008,0
1634328378006,57.8,0.011,0
1634328378206,58.0,0.011,0
1634328378406,58.2,0.008,0
1634328378606,58.4,0.004,0
1634328378806,58.6,0.003,0
1634328379006,58.8,0.005,0
1634328379206,59.0,0.006,0
1634328379406,59.2,0.002,0
1634328379606,59.4,-0.006,0
1634328379806,59.6,-0.015,0
1634328380006,59.8,-0.019,0
1634328380206,60.0,-0.017,0
1634328380406,60.2,-0.009,0
1634328380606,60.4,0.001,0
1634328380806,60.6,0.013,0
1634328381006,60.8,0.024,0
1634328381206,61.0,0.032,0
1634328381406,61.2,0.033,0
1634328381606,61.4,0.024,0
1634328381806,61.6,0.006,0
1634328382006,61.8,-0.013,0
1634328382206,62.0,-0.024,0
1634328382406,62.2,-0.022,0
1634328382606,62.4,-0.009,0
1634328382806,62.6,0.009,0
1634328383006,62.8,0.022,0
1634328383206,63.0,0.024,0
1634328383406,63.2,0.017,0
1634328383606,63.4,0.005,0
1634328383806,63.6,-0.003,0
1634328384006,63.8,-0.006,0
1634328384206,64.0,-0.004,0
1634328384406,64.2,-0.001,0
1634328384606,64.4,0.001,0
1634328384806,64.6,-0.0,0
1634328385006,64.8,-0.002,0
1634328385206,65.0,-0.002,0
1634328385406,65.2,0.0,0
1634328385606,65.4,0.005,0
1634328385806,65.6,0.007,0
1634328386006,65.8,0.006,0
1634328386206,66.0,0.001,0
1634328386406,66.2,-0.008,0
1634328386606,66.4,-0.017,0
1634328386806,66.6,-0.025,0
1634328387006,66.8,-0.028,0
1634328387206,67.0,-0.026,0
1634328387406,67.2,-0.021,0
1634328387606,67.4,-0.014,0
1634328387806,67.6,-0.007,0
1634328388006,67.8,-0.002,0
1634328388206,68.0,0.001,0
1634328388406,68.2,-0.001,0
1634328388606,68.4,-0.007,0
1634328388806,68.6,-0.014,0
1634328389006,68.8,-0.021,0
1634328389206,69.0,-0.023,0
1634328389406,69.2,-0.019,0
1634328389606,69.4,-0.01,0
1634328389806,69.6,0.001,0
1634328390006,69.8,0.007,0
1634328390206,70.0,0.006,0
1634328390406,70.2,-0.002,0
1634328390606,70.4,-0.014,0
1634328390806,70.6,-0.023,0
1634328391006,70.8,-0.024,0
1634328391206,71.0,-0.018,0
1634328391406,71.2,-0.01,0
1634328391606,71.4,-0.005,0
1634328391806,71.6,-0.006,0
1634328392006,71.8,-0.01,0
1634328392206,72.0,-0.012,0
1634328392406,72.2,-0.01,0
1634328392606,72.4,-0.004,0
1634328392806,72.6,0.002,0
1634328393006,72.8,0.005,0
1634328393206,73.0,0.007,0
1634328393406,73.2,0.006,0
1634328393606,73.4,0.007,0
1634328393806,73.6,0.01,0
1634328394006,73.8,0.014,0
1634328394206,74.0,0.019,0
1634328394406,74.2,0.022,0
1634328394606,74.4,0.022,0
1634328394806,74.6,0.018,0
1634328395006,74.8,0.012,0
1634328395206,75.0,0.008,0
1634328395406,75.2,0.008,0
1634328395606,75.4,0.012,0
1634328395806,75.6,0.017,0
1634328396006,75.8,0.018,0
1634328396206,76.0,0.015,0
1634328396406,76.2,0.006,0
1634328396606,76.4,-0.004,0
1634328396806,76.6,-0.011,0
1634328397006,76.8,-0.012,0
1634328397206,77.0,-0.009,0
1634328397406,77.2,-0.002,0
1634328397606,77.4,0.005,0
1634328397806,77.6,0.01,0
1634328398006,77.8,0.013,0
1634328398206,78.0,0.014,0
1634328398406,78.2,0.013,0
1634328398606,78.4,0.011,0
1634328398806,78.6,0.009,0
1634328399006,78.8,0.009,0
1634328399206,79.0,0.012,0
1634328399406,79.2,0.018,0
1634328399606,79.4,0.022,0
1634328399806,79.6,0.019,0
1634328400006,79.8,0.01,0
1634328400206,80.0,-0.001,0
1634328400406,80.2,-0.009,0
1634328400606,80.4,-0.01,0
1634328400806,80.6,-0.007,0
1634328401006,80.8,-0.002,0
1634328401206,81.0,-0.001,0
1634328401406,81.2,-0.002,0
1634328401606,81.4,-0.004,0
1634328401806,81.6,-0.007,0
1634328402006,81.8,-0.009,0
1634328402206,82.0,-0.011,0
1634328402406,82.2,-0.013,0
1634328402606,82.4,-0.012,0
1634328402806,82.6,-0.007,0
1634328403006,82.8,-0.002,0
1634328403206,83.0,0.003,0
1634328403406,83.2,0.004,0
1634328403606,83.4,0.002,0
1634328403806,83.6,0.001,0
1634328404006,83.8,0.002,0
1634328404206,84.0,0.006,0
1634328404406,84.2,0.01,0
1634328404606,84.4,0.009,0
1634328404806,84.6,0.004,0
1634328405006,84.8,-0.003,0
1634328405206,85.0,-0.006,0
1634328405406,85.2,-0.004,0
1634328405606,85.4,0.003,0
1634328405806,85.6,0.009,0
1634328406006,85.8,0.012,0
1634328406206,86.0,0.009,0
1634328406406,86.2,0.004,0
1634328406606,86.4,0.001,0
1634328406806,86.6,0.001,0
1634328407006,86.8,0.005,0
1634328407206,87.0,0.008,0
1634328407406,87.2,0.008,0
1634328407606,87.4,0.003,0
1634328407806,87.6,-0.004,0
1634328408006,87.8,-0.01,0
1634328408206,88.0,-0.012,0
1634328408406,88.2,-0.009,0
1634328408606,88.4,-0.006,0
1634328408806,88.6,-0.007,0
1634328409006,88.8,-0.014,0
1634328409206,89.0,-0.025,0
1634328409406,89.2,-0.033,0
1634328409606,89.4,-0.033,0
1634328409806,89.6,-0.029,0
1634328410006,89.8,-0.023,0
1634328410206,90.0,-0.022,0
1634328410406,90.2,-0.025,0
1634328410606,90.4,-0.028,0
1634328410806,90.6,-0.031,0
1634328411006,90.8,-0.031,0
1634328411206,91.0,-0.029,0
1634328411406,91.2,-0.025,0
1634328411606,91.4,-0.018,0
1634328411806,91.6,-0.008,0
1634328412006,91.8,0.001,0
1634328412206,92.0,0.007,0
1634328412406,92.2,0.008,0
1634328412606,92.4,0.007,0
1634328412806,92.6,0.009,0
1634328413006,92.8,0.016,0
1634328413206,93.0,0.024,0
1634328413406,93.2,0.026,0
1634328413606,93.4,0.02,0
1634328413806,93.6,0.008,0
1634328414006,93.8,-0.001,0
1634328414206,94.0,-0.0,0
1634328414406,94.2,0.011,0
1634328414606,94.4,0.025,0
1634328414806,94.6,0.035,0
1634328415006,94.8,0.033,0
1634328415206,95.0,0.023,0
1634328415406,95.2,0.01,0
1634328415606,95.4,0.001,0
1634328415806,95.6,-0.001,0
1634328416006,95.8,0.001,0
1634328416206,96.0,0.005,0
1634328416406,96.2,0.01,0
1634328416606,96.4,0.012,0
1634328416806,96.6,0.014,0
1634328417006,96.8,0.013,0
1634328417206,97.0,0.012,0
1634328417406,97.2,0.01,0
1634328417606,97.4,0.009,0
1634328417806,97.6,0.009,0
1634328418006,97.8,0.01,0
1634328418206,98.0,0.009,0
1634328418406,98.2,0.007,0
1634328418606,98.4,0.004,0
1634328418806,98.6,0.002,0
1634328419006,98.8,-0.001,0
1634328419206,99.0,-0.004,0
1634328419406,99.2,-0.009,0
1634328419606,99.4,-0.013,0
1634328419806,99.6,-0.015,0
1634328420006,99.8,-0.013,0
1634328420206,100.0,-0.008,0
1634328420406,100.2,-0.001,0
1634328420606,100.4,0.004,0
1634328420806,100.6,0.005,0
1634328421006,100.8,0.001,0
1634328421206,101.0,-0.005,0
1634328421406,101.2,-0.008,0
1634328421606,101.4,-0.003,0
1634328421806,101.6,0.008,0
1634328422006,101.8,0.02,0
1634328422206,102.0,0.025,0
1634328422406,102.2,0.02,0
1634328422606,102.4,0.008,0
1634328422806,102.6,-0.005,0
1634328423006,102.8,-0.011,0
1634328423206,103.0,-0.009,0
1634328423406,103.2,-0.001,0
1634328423606,103.4,0.007,0
1634328423806,103.6,0.008,0
1634328424006,103.8,0.005,0
1634328424206,104.0,0.0,0
1634328424406,104.2,-0.001,0
1634328424606,104.4,0.004,0
1634328424806,104.6,0.01,0
1634328425006,104.8,0.013,0
1634328425206,105.0,0.008,0
1634328425406,105.2,-0.002,0
1634328425606,105.4,-0.013,0
1634328425806,105.6,-0.018,0
1634328426006,105.8,-0.014,0
1634328426206,106.0,-0.006,0
1634328426406,106.2,0.002,0
1634328426606,106.4,0.004,0
1634328426806,106.6,0.002,0
1634328427006,106.8,-0.002,0
1634328427206,107.0,-0.004,0
1634328427406,107.2,-0.006,0
1634328427606,107.4,-0.007,0
1634328427806,107.6,-0.01,0
1634328428006,107.8,-0.014,0
1634328428206,108.0,-0.018,0
1634328428406,108.2,-0.019,0
1634328428606,108.4,-0.019,0
1634328428806,108.6,-0.018,0
1634328429006,108.8,-0.017,0
1634328429206,109.0,-0.013,0
1634328429406,109.2,-0.008,0
1634328429606,109.4,-0.002,0
1634328429806,109.6,0.001,0
1634328430006,109.8,-0.004,0
1634328430206,110.0,-0.013,0
1634328430406,110.2,-0.023,0
1634328430606,110.4,-0.026,0
1634328430806,110.6,-0.019,0
1634328431006,110.8,-0.008,0
1634328431206,111.0,0.002,0
1634328431406,111.2,0.006,0
1634328431606,111.4,0.002,0
1634328431806,111.6,-0.004,0
1634328432006,111.8,-0.01,0
1634328432206,112.0,-0.012,0
1634328432406,112.2,-0.011,0
1634328432606,112.4,-0.008,0
1634328432806,112.6,-0.004,0
1634328433006,112.8,-0.002,0
1634328433206,113.0,-0.004,0
1634328433406,113.2,-0.008,0
1634328433606,113.4,-0.01,0
1634328433806,113.6,-0.005,0
1634328434006,113.8,0.008,0
1634328434206,114.0,0.025,0
1634328434406,114.2,0.036,0
1634328434606,114.4,0.036,0
1634328434806,114.6,0.025,0
1634328435006,114.8,0.01,0
1634328435206,115.0,-0.001,0
1634328435406,115.2,-0.004,0
1634328435606,115.4,0.0,0
1634328435806,115.6,0.008,0
1634328436006,115.8,0.014,0
1634328436206,116.0,0.017,0
1634328436406,116.2,0.015,0
1634328436606,116.4,0.011,0
1634328436806,116.6,0.008,0
1634328437006,116.8,0.007,0
1634328437206,117.0,0.008,0
1634328437406,117.2,0.007,0
1634328437606,117.4,0.003,0
1634328437806,117.6,-0.003,0
1634328438006,117.8,-0.008,0
1634328438206,118.0,-0.007,0
1634328438406,118.2,0.001,0
1634328438606,118.4,0.014,0
1634328438806,118.6,0.026,0
1634328439006,118.8,0.033,0
1634328439206,119.0,0.029,0
1634328439406,119.2,0.018,0
1634328439606,119.4,0.005,0
1634328439806,119.6,-0.004,0
1634328440006,119.8,-0.004,0
1634328440206,120.0,0.001,0
1634328440406,120.2,0.007,0
1634328440606,120.4,0.008,0
1634328440806,120.6,0.003,0
1634328441006,120.8,-0.005,0
1634328441206,121.0,-0.01,0
1634328441406,121.2,-0.009,0
1634328441606,121.4,-0.003,0
1634328441806,121.6,0.003,0
1634328442006,121.8,0.006,0
1634328442206,122.0,0.002,0
1634328442406,122.2,-0.006,0
1634328442606,122.4,-0.014,0
1634328442806,122.6,-0.016,0
1634328443006,122.8,-0.009,0
1634328443206,123.0,0.003,0
1634328443406,123.2,0.013,0
1634328443606,123.4,0.014,0
1634328443806,123.6,0.007,0
1634328444006,123.8,-0.002,0
1634328444206,124.0,-0.007,0
1634328444406,124.2,-0.002,0
1634328444606,124.4,0.007,0
1634328444806,124.6,0.014,0
1634328445006,124.8,0.013,0
1634328445206,125.0,0.004,0
1634328445406,125.2,-0.007,0
1634328445606,125.4,-0.014,0
1634328445806,125.6,-0.016,0
1634328446006,125.8,-0.013,0
1634328446206,126.0,-0.009,0
1634328446406,126.2,-0.007,0
1634328446606,126.4,-0.008,0
1634328446806,126.6,-0.012,0
1634328447006,126.8,-0.016,0
1634328447206,127.0,-0.018,0
1634328447406,127.2,-0.016,0
1634328447606,127.4,-0.011,0
1634328447806,127.6,-0.004,0
1634328448006,127.8,-0.001,0
1634328448206,128.0,-0.001,0
1634328448406,128.2,-0.006,0
1634328448606,128.4,-0.01,0
1634328448806,128.6,-0.012,0
1634328449006,128.8,-0.009,0
1634328449206,129.0,-0.003,0
1634328449406,129.2,0.004,0
1634328449606,129.4,0.007,0
1634328449806,129.6,0.008,0
1634328450006,129.8,0.005,0
1634328450206,130.0,0.0,0
1634328450406,130.2,-0.003,0
1634328450606,130.4,-0.004,0
1634328450806,130.6,-0.002,0
1634328451006,130.8,-0.001,0
1634328451206,131.0,-0.004,0
1634328451406,131.2,-0.01,0
1634328451606,131.4,-0.019,0
1634328451806,131.6,-0.026,0
1634328452006,131.8,-0.028,0
1634328452206,132.0,-0.025,0
1634328452406,132.2,-0.02,0
1634328452606,132.4,-0.015,0
1634328452806,132.6,-0.008,0
1634328453006,132.8,0.001,0
1634328453206,133.0,0.011,0
1634328453406,133.2,0.017,0
1634328453606,133.4,0.015,0
1634328453806,133.6,0.006,0
1634328454006,133.8,-0.004,0
1634328454206,134.0,-0.009,0
1634328454406,134.2,-0.004,0
1634328454606,134.4,0.006,0
1634328454806,134.6,0.014,0
1634328455006,134.8,0.015,0
1634328455206,135.0,0.01,0
1634328455406,135.2,0.002,0
1634328455606,135.4,-0.004,0
1634328455806,135.6,-0.005,0
1634328456006,135.8,-0.002,0
1634328456206,136.0,0.004,0
1634328456406,136.2,0.01,0
1634328456606,136.4,0.015,0
1634328456806,136.6,0.016,0
1634328457006,136.8,0.016,0
1634328457206,137.0,0.014,0
1634328457406,137.2,0.014,0
1634328457606,137.4,0.018,0
1634328457806,137.6,0.024,0
1634328458006,137.8,0.027,0
1634328458206,138.0,0.026,0
1634328458406,138.2,0.02,0
1634328458606,138.4,0.013,0
1634328458806,138.6,0.009,0
1634328459006,138.8,0.008,0
1634328459206,139.0,0.006,0
1634328459406,139.2,0.003,0
1634328459606,139.4,-0.002,0
1634328459806,139.6,-0.005,0
1634328460006,139.8,-0.005,0
1634328460206,140.0,-0.003,0
1634328460406,140.2,-0.0,0
1634328460606,140.4,0.002,0
1634328460806,140.6,0.004,0
1634328461006,140.8,0.006,0
1634328461206,141.0,0.008,0
1634328461406,141.2,0.009,0
1634328461606,141.4,0.009,0
1634328461806,141.6,0.01,0
1634328462006,141.8,0.011,0
1634328462206,142.0,0.012,0
1634328462406,142.2,0.009,0
1634328462606,142.4,0.003,0
